99404	lsd	NOU-C(gender=m/f/n,number=sg,wf=abbr)	lysergeenzuurdi-ethylamide
899034	manaba	NOU-C(gender=m,number=sg,wf=abbr)	master-na-bacheloropleiding
898984	CRISPR	NOU-C(gender=m/f,number=sg,wf=abbr)	clustered regularly interspaced short palindromic repeats
126339	asap	ADV(type=reg,wf=abbr)	as soon as possible
216958	zmok	NOU-C(number=pl,wf=abbr)	zeer moeilijk opvoedbare kinderen
199986	sep.	NOU-C(gender=m,number=sg,wf=abbr)	september
925653	bbl	NOU-C(gender=m,number=sg,wf=abbr)	basisberoepsgerichte leerweg
901029	bov	NOU-C(gender=m,number=sg,wf=abbr)	bewust ongehuwde vader
217610	MSc	NOU-C(gender=m,number=sg,wf=abbr)	master of science
841924	cc	NOU-C(gender=f,number=sg,wf=abbr)	carbon copy; copie conforme
216107	vwo	NOU-C(gender=n,number=sg,wf=abbr)	voorbereidend wetenschappelijk onderwijs
199969	vr	NOU-C(gender=m,number=sg,wf=abbr)	vrijdag
217181	febr.	NOU-C(gender=m,number=sg,wf=abbr)	februari
808522	app.	NOU-C(gender=m/f/n,number=sg,wf=abbr)	appendix
199878	kno	NOU-C(gender=m,number=sg,wf=abbr)	keel-, neus- en oor­heel­kun­de
808476	pps	NOU-C(gender=f,number=sg,wf=abbr)	publiek-private samenwerking
217640	lhno	NOU-C(gender=n,number=sg,wf=abbr)	school voor lager huishoud- en nijverheidsonderwijs
217166	vrij	NOU-C(gender=m,number=sg,wf=abbr)	vrijdag
199899	di.	NOU-C(gender=m,number=sg,wf=abbr)	dinsdag
901632	M	AA(degree=pos,wf=abbr)	medium
199905	jan.	NOU-C(gender=m,number=sg,wf=abbr)	januari
199888	MRI	NOU-C(gender=m/f,number=sg,wf=abbr)	magnetic resonance imaging
846167	AOV	NOU-P(gender=f,number=sg,wf=abbr)	Algemene Ouderdomsverzekering (Antillen)
216099	meao	NOU-C(gender=m/f,number=sg,wf=abbr)	school voor middelbaar economisch en administratief onderwijs
216396	pkl	NOU-C(gender=m,number=sg,wf=abbr)	praktisch kadergerichte leerweg
216922	RSI	NOU-C(gender=m/f,number=sg,wf=abbr)	repetitive strain injury
899325	pak	NOU-C(gender=m/f,number=sg,wf=abbr)	polycyclische aromatische koolwaterstof
199953	jan	NOU-C(gender=m,number=sg,wf=abbr)	januari
199992	nov.	NOU-C(gender=m,number=sg,wf=abbr)	november
216286	WOZ	NOU-C(gender=m/f,number=sg,wf=abbr)	waardering onroerende zaken
901054	AAP	NOU-C(gender=n,number=sg,wf=abbr)	assisterend academisch personeel
199902	vr.	NOU-C(gender=m,number=sg,wf=abbr)	vrijdag
310008	centr.	AA(degree=pos,wf=abbr)	centraal
216948	ppi	NOU-C(number=pl,wf=abbr)	pixels per inch
902108	vo	NOU-C(gender=n,number=sg,wf=abbr)	voortgezet onderwijs
166755	manama	NOU-C(gender=m,number=sg,wf=abbr)	master-na-masteropleiding
123893	cd-i	NOU-C(gender=m,number=sg,wf=abbr)	compact disc-interactive
902110	vso	NOU-C(gender=n,number=sg,wf=abbr)	voortgezet speciaal onderwijs
926836	o	AA(degree=pos,wf=abbr)	onvoldoende
901692	Belg.	AA(degree=pos,wf=abbr)	Belgisch
310020	lib.	AA(degree=pos,wf=abbr)	liberaal
902088	blo	NOU-C(gender=n,number=sg,wf=abbr)	buitengewoon lager onderwijs
907538	gps	NOU-C(gender=m,number=sg,wf=abbr)	global positioning system (toestel)
902683	AEK	NOU-P(gender=n,number=sg,wf=abbr)	Athlitiki Enosis Konstantinoupoleos
197383	MDMA	NOU-C(gender=f,number=sg,wf=abbr)	methyleendioxymethylamfetamine
940550	m/v	NOU-C(gender=m/f/n,number=sg,wf=abbr)	man of vrouw
199898	ma.	NOU-C(gender=m,number=sg,wf=abbr)	maandag
900903	XXL	AA(degree=pos,wf=abbr)	extra extra large
199989	okt.	NOU-C(gender=m,number=sg,wf=abbr)	oktober
199985	sep	NOU-C(gender=m,number=sg,wf=abbr)	september
936876	BuZa	NOU-P(gender=n,number=sg,wf=abbr)	(ministerie van) Buitenlandse Zaken
946040	PCF	NOU-C(gender=m/f,number=sg,wf=abbr)	pedriatic condition falsification
938237	OCW	NOU-P(gender=n,number=sg,wf=abbr)	(ministerie van) Onderwijs, Cultuur en Wetenschap
216399	V&W	NOU-C(gender=n,number=sg,wf=abbr)	ministerie van Verkeer en Waterstaat
215860	LAN	NOU-C(gender=n,number=sg,wf=abbr)	local area network
214964	Benelux	NOU-P(gender=m/f,number=sg,wf=abbr)	België, Nederland en Luxemburg
842038	wzc	NOU-C(gender=n,number=sg,wf=abbr)	woon-zorgcentrum
925581	ABN	NOU-P(gender=n,number=sg,wf=abbr)	Algemeen Beschaafd Nederlands
217305	havo	NOU-C(gender=n,number=sg,wf=abbr)	hoger algemeen voortgezet onderwijs
905587	ACOD	NOU-P(gender=m/f,number=sg,wf=abbr)	Algemene Centrale der Openbare Diensten
170484	aed	NOU-C(gender=m,number=sg,wf=abbr)	automatische externe defibrillator
946002	IenW	NOU-P(gender=n,number=sg,wf=abbr)	(ministerie van) Infrastructuur en Waterstaat
98914	AOW	NOU-P(gender=m/f,number=sg,wf=abbr)	Algemene Ouderdomswet
901404	tel.	NOU-C(gender=m,number=sg,wf=abbr)	telefoon
102103	AROB	NOU-P(gender=m/f,number=sg,wf=abbr)	Wet Administratieve Rechtspraak Overheidsbeschikkingen
946005	LNV	NOU-P(gender=n,number=sg,wf=abbr)	(ministerie van) Landbouw, Natuur en Voedselkwaliteit
902967	BWP	NOU-P(gender=n,number=sg,wf=abbr)	vzw Belgisch Warmbloedpaard
901616	ctrl	NOU-C(gender=m,number=sg,wf=abbr)	computertoets 'control'
946008	SZW	NOU-P(gender=n,number=sg,wf=abbr)	(ministerie van) Sociale Zaken en Werkgelegenheid
905867	CVP	NOU-P(gender=f,number=sg,wf=abbr)	Christelijke Volkspartij
943843	MUP	NOU-C(gender=m/n,number=sg,wf=abbr)	menstruatieproductenuitgiftepunt
198356	emp	NOU-C(gender=m,number=sg,wf=abbr)	elektromagnetische puls
946011	VWS	NOU-P(gender=n,number=sg,wf=abbr)	(ministerie van) Volksgezondheid, Welzijn en Sport
903253	FIOD	NOU-P(gender=m,number=sg,wf=abbr)	Fiscale Inlichtingen- en Opsporingsdienst
906004	FNV	NOU-P(gender=f,number=sg,wf=abbr)	Federatie Nederlandse Vakbeweging
197364	IBAN	NOU-C(gender=n,number=sg,wf=abbr)	international bank account number
148146	ino	NOU-C(gender=n,number=sg,wf=abbr)	neutrino; gravitino etc.
154427	imp	NOU-C(gender=n,number=sg,wf=abbr)	international matchpoint
901180	ISDN	NOU-C(gender=n,number=sg,wf=abbr)	integrated services digital network
100242	lbgo	NOU-C(gender=n,number=sg,wf=abbr)	lager beroepsgericht onderwijs
99340	ME	NOU-C(gender=f,number=sg,wf=abbr)	myalgische encefalomyelitis
903885	NCTb	NOU-P(gender=m,number=sg,wf=abbr)	Nationaal Coördinator Terrorismebestrijding (instantie)
100207	obs	NOU-C(gender=m/f,number=sg,wf=abbr)	openbare basisschool
904557	UCI	NOU-P(gender=f,number=sg,wf=abbr)	Union Cycliste Internationale
925593	afl.	NOU-C(gender=f,number=sg,wf=abbr)	aflevering
903007	CIA	NOU-P(gender=m/f,number=sg,wf=abbr)	Central Intelligence Agency
903586	KBSF	NOU-P(gender=f,number=sg,wf=abbr)	Koninklijke Belgische Skifederatie
160188	ULF	NOU-C(gender=f,number=sg,wf=abbr)	ultra low frequency
163477	VGA	NOU-C(gender=m,number=sg,wf=abbr)	video graphics array
904699	VVCS	NOU-P(gender=f,number=sg,wf=abbr)	Vereniging van Contractspelers
904705	VVON	NOU-P(gender=m,number=sg,wf=abbr)	Vakbond Voetbal Oefenmeesters Nederland
167854	WO	NOU-C(gender=m,number=sg,wf=abbr)	Wereldoorlog
169921	WSW	NOU-P(gender=m/f,number=sg,wf=abbr)	Wet op de sociale werkvoorziening
198666	hdtv	NOU-C(gender=f,number=sg,wf=abbr)	hogedefinitietelevisie
99861	hst	NOU-C(gender=m,number=sg,wf=abbr)	hogesnelheidstrein
100232	htm	NOU-C(gender=n,number=sg,wf=abbr)	extensie
901190	IC	NOU-C(gender=m/f,number=sg,wf=abbr)	intercity
901104	eerw.	NOU-C(gender=m,number=sg,wf=abbr)	Eerwaarde
902606	VR	NOU-P(gender=m,number=sg,wf=abbr)	Veiligheidsraad
193638	wozoco	NOU-C(gender=m/n,number=sg,wf=abbr)	woon-zorgcomplex
948187	h.i.	ADV(type=reg,wf=abbr)	haars inziens
948146	lgbtq+	NOU-C(gender=m/f,number=sg,wf=abbr)	lesbian, gay, bisexual, trans­gen­der, queer and other
197654	b.z.k.	NOU-C(gender=f,number=sg,wf=abbr)	bevordering zonder kosten
20082	ds.	NOU-C(gender=m,number=sg,wf=abbr)	dominee
950157	ok	NOU-C(gender=n,number=sg,wf=abbr)	operatiekwartier
78623	teevee	NOU-C(gender=f,number=sg,wf=abbr)	tv; televisie
125520	CAI	NOU-C(gender=f,number=sg,wf=abbr)	computer-aided instruction
950158	ok	NOU-C(gender=m/f,number=sg,wf=abbr)	operatiekamer
100985	W.v.Str.	NOU-P(gender=n,number=sg,wf=abbr)	Wetboek van Strafrecht
925830	Exc.	NOU-C(gender=f,number=sg,wf=abbr)	Excellentie
102109	jhr.	NOU-C(gender=m,number=sg,wf=abbr)	jonkheer
926004	ldvd	NOU-C(gender=n,number=sg,wf=abbr)	ludduvuddu
948158	agv	NOU-C(gender=m,number=sg,wf=abbr)	aardappelen, groente, vlees
198875	jkvr.	NOU-C(gender=f,number=sg,wf=abbr)	jonkvrouw
926021	lt.	NOU-C(gender=m,number=sg,wf=abbr)	luitenant
926043	Mij.	NOU-C(gender=f,number=sg,wf=abbr)	maatschappij
926167	pct.	NOU-C(gender=n,number=sg,wf=abbr)	procent
100383	Caricom	NOU-P(gender=m/f,number=sg,wf=abbr)	Caribbean Community
947685	pbl	NOU-C(gender=f,number=sg,wf=abbr)	procesbeschikbaarheidslocatie
948229	SC	NOU-C(gender=m/f,number=sg,wf=abbr)	sportclub
948273	www	NOU-C(gender=n,number=sg,wf=abbr)	world wide web
100579	pet	NOU-C(gender=n,number=sg,wf=abbr)	polyethyleentereftalaat
925371	PFOA	NOU-C(gender=n,number=sg,wf=abbr)	perfluoroctaanzuur
951008	anw	NOU-C(number=sg,wf=abbr)	algemene natuurwetenschappen
939238	VSNU	NOU-P(gender=f,number=sg,wf=abbr)	Vereniging van Samenwerkende Nederlandse Universiteiten
925372	PFOS	NOU-C(gender=n,number=sg,wf=abbr)	perfluoroctaansulfonzuur
948357	WL	NOU-C(gender=n,number=sg,wf=abbr)	westerlengte
948358	OL	NOU-C(gender=f,number=sg,wf=abbr)	oosterlengte
948359	dg	NOU-C(gender=m,number=sg,wf=abbr)	directeur-generaal
948339	RNA	NOU-C(gender=n,number=sg,wf=abbr)	ribonucleic acid
185914	PPI	NOU-C(gender=f,number=sg,wf=abbr)	premiepensioeninstelling
946160	ep	NOU-C(gender=m,number=sg,wf=abbr)	extended play
946159	BK	NOU-C(gender=n,number=sg,wf=abbr)	Belgisch Kampioenschap
946162	OCD	NOU-C(gender=m/f,number=sg,wf=abbr)	obsessive-compulsive disorder
97309	PPS	NOU-C(gender=n,number=sg,wf=abbr)	postpostscriptum
939453	PTFE	NOU-C(gender=m/n,number=sg,wf=abbr)	polytetrafluorethyleen
904744	wbv	NOU-C(gender=f,number=sg,wf=abbr)	woningbouwvereniging
149494	UV	NOU-C(gender=f,number=sg,wf=abbr)	uitgestelde vergoeding
157223	USP	NOU-C(gender=n,number=sg,wf=abbr)	unique sellingpoint
901871	ROS	NOU-C(gender=m,number=sg,wf=abbr)	return on sales
98820	SRD	NOU-C(gender=m,number=sg,wf=abbr)	Surinaamse dollar
102571	tbc	NOU-C(gender=f,number=sg,wf=abbr)	tuberculose
938928	tew	NOU-C(number=pl,wf=abbr)	toegepaste economische wetenschappen
943533	seo	NOU-C(gender=n,number=sg,wf=abbr)	structureel echoscopisch onderzoek
940067	PASC	NOU-C(gender=n,number=sg,wf=abbr)	Post-Acute Sequelae of COVID-19
939564	NB	NOU-C(gender=f,number=sg,wf=abbr)	noorderbreedte
943568	mtb	NOU-C(gender=m/f,number=sg,wf=abbr)	motortorpedoboot
940629	MTB	NOU-C(gender=m,number=sg,wf=abbr)	mountainbike
929	NAVO	NOU-C(gender=f,number=sg,wf=abbr)	Noord-Atlantische Verdragsorganisatie
841676	milco	NOU-C(gender=m,number=sg,wf=abbr)	milieucontainer
199974	mrt	NOU-C(gender=m,number=sg,wf=abbr)	maart
903715	lgbt	NOU-C(gender=m/f,number=sg,wf=abbr)	lesbian, gay, bisexual, transgender
903722	lhbtqia	NOU-C(gender=m/f,number=sg,wf=abbr)	lesbienne, homo, bi, transgender, queer, interseks(ueel), aseksueel
903718	lhbt	NOU-C(gender=m/f,number=sg,wf=abbr)	lesbienne, homo, biseksueel, transgender
100208	lpg	NOU-C(gender=n,number=sg,wf=abbr)	liquefied petroleum gas
197382	MBA	NOU-C(gender=m,number=sg,wf=abbr)	master of business administration
936645	adh	NOU-C(gender=f,number=sg,wf=abbr)	aanbevolen dagelijkse hoeveelheid
902079	adl	NOU-C(number=pl,wf=abbr)	algemene dagelijkse levensverrichtingen
186305	qaly	NOU-C(gender=m/f,number=sg,wf=abbr)	quality-adjusted life year
926640	AI	NOU-C(gender=m/f,number=sg,wf=abbr)	artificial intelligence
941897	lvb	AA(degree=pos,wf=abbr)	licht verstandelijk beperkt
904839	XXXL	AA(degree=pos,wf=abbr)	extra extra extra large
905789	BRTN	NOU-P(gender=f,number=sg,wf=abbr)	Belgische Radio- en Televisieomroep Nederlandstalige Uitzendingen
936718	AN	NOU-P(gender=n,number=sg,wf=abbr)	Algemeen Nederlands; taal
905584	ACMV	NOU-P(gender=n,number=sg,wf=abbr)	Algemeen Christelijk Middenstandsverbond
942761	fwb	NOU-C(gender=m/f,number=sg,wf=abbr)	friend with benefits
178947	hipo	NOU-C(gender=m/f,number=sg,wf=abbr)	high potential
101235	geco	NOU-C(gender=m/f,number=sg,wf=abbr)	gesubsidieerde contractueel
100280	hiv	NOU-C(gender=n,number=sg,wf=abbr)	human immunodeficiency virus
176800	feb	NOU-C(gender=m,number=sg,wf=abbr)	februari
99451	FM	NOU-C(gender=f,number=sg,wf=abbr)	frequentiemodulatie
198661	hbs	NOU-C(gender=m/f,number=sg,wf=abbr)	hogere burgerschool
197959	buso	NOU-C(gender=n,number=sg,wf=abbr)	buitengewoon secundair onderwijs
940036	cbi	NOU-C(gender=m,number=sg,wf=abbr)	criminele burgerinfiltrant
940682	CdK	NOU-C(gender=m,number=sg,wf=abbr)	commissaris des Konings
197947	buo	NOU-C(gender=n,number=sg,wf=abbr)	buitengewoon onderwijs
939435	bila	NOU-C(gender=m/f/n,number=sg,wf=abbr)	bilateraal overleg
940829	ANPR	NOU-C(gender=n,number=sg,wf=abbr)	Automatic Number Plate Recognition
903172	ebtl	NOU-C(gender=f,number=sg,wf=abbr)	extra begeleiding en toezichtlocatie
100243	lto	NOU-C(gender=n,number=sg,wf=abbr)	lager technisch onderwijs
197324	DMS	NOU-C(gender=m,number=sg,wf=abbr)	dimethylsulfide
903644	KNSB	NOU-P(gender=m,number=sg,wf=abbr)	Koninklijke Nationale Strijdersbond van België
906275	KSA	NOU-P(gender=f,number=sg,wf=abbr)	Katholieke Studentenactie
903868	NATO	NOU-P(gender=f,number=sg,wf=abbr)	North Atlantic Treaty Organisation
174445	d.z.	INT(type=form,wf=abbr)	dat zijn
937322	f.a.s.	ADV(type=reg,wf=abbr)	free alongside ship
940808	esma	NOU-C(gender=m,number=sg,wf=abbr)	espresso-martini
939377	WVW	NOU-P(gender=m/f,number=sg,wf=abbr)	Wegenverkeerswet
939152	VOC	NOU-P(gender=f,number=sg,wf=abbr)	Vereenigde Oostindische Compagnie; Verenigde Oost-Indische Compagnie
939312	WHO	NOU-P(gender=f,number=sg,wf=abbr)	World Health Organization
942437	Woo	NOU-P(gender=m/f,number=sg,wf=abbr)	Wet open overheid
904577	USADA	NOU-P(gender=m/f/n,number=sg,wf=abbr)	United States Anti-Doping Agency
939036	VDAB	NOU-P(gender=m,number=sg,wf=abbr)	Vlaamse Dienst voor Arbeidsbemiddeling en Beroepsopleiding
904165	PvdA	NOU-P(gender=f,number=sg,wf=abbr)	Partij van de Arbeid (NL)
904166	PVDA	NOU-P(gender=f,number=sg,wf=abbr)	Partij Van De Arbeid (België)
938670	CHO	NOU-C(gender=m,number=sg,wf=abbr)	chief hybrid officer
902605	VR	NOU-C(gender=f,number=sg,wf=abbr)	virtual reality
178741	hd-tv	NOU-C(gender=f,number=sg,wf=abbr)	high-definition televisie
901980	SE	NOU-C(gender=f,number=sg,wf=abbr)	Societas Europaea
925320	TVL	NOU-C(gender=f,number=sg,wf=abbr)	uitkering via de Tegemoetkoming Vaste Lasten
938219	NPS	NOU-P(gender=f,number=sg,wf=abbr)	Nederlandse Programmastichting
903943	NVAZ	NOU-P(gender=f,number=sg,wf=abbr)	Nederlandse Vereniging van Artsen in de Zwakzinnigenzorg
216972	RCN	NOU-P(gender=m,number=sg,wf=abbr)	Rijksdienst Caribisch Nederland
903213	ESRB	NOU-P(gender=m,number=sg,wf=abbr)	European Systemic Risk Board
925729	CP	NOU-P(gender=f,number=sg,wf=abbr)	Centrumpartij
903214	ESRB	NOU-P(gender=m,number=sg,wf=abbr)	Entertainment Software Rating Board
902302	APR	NOU-P(gender=m,number=sg,wf=abbr)	Atlantische Partnerschapsraad
909111	APR	NOU-P(gender=m,number=sg,wf=abbr)	Algemene Programmaraad
944007	SAF	NOU-C(gender=m/f,number=sg,wf=abbr)	sustainable aviation fuel
217249	p.m.	ADV(type=reg,wf=abbr)	pro memorie
100412	a.m.	ADV(type=reg,wf=abbr)	ante meridiem
99044	lp	NOU-C(gender=m/f,number=sg,wf=abbr)	langspeelplaat; long-playing record
100211	bama	NOU-C(gender=m,number=sg,wf=abbr)	bachelor-master
217298	laser	NOU-C(gender=m,number=sg,wf=abbr)	light amplification by stimulated emission of radiation
99032	ktv	NOU-C(gender=f,number=sg,wf=abbr)	kleurentelevisie
17035	deejay	NOU-C(gender=m,number=sg,wf=abbr)	dj; diskjockey
925455	NCTb	NOU-C(gender=m,number=sg,wf=abbr)	Nationaal Coördinator Terrorismebestrijding (persoon)
944784	rhib	NOU-C(gender=m,number=sg,wf=abbr)	rigid hull inflatable boat
944816	brb	INT(type=form,wf=abbr)	be right back
197393	a.g.v.	ADP(type=pre,wf=abbr)	als gevolg van
937738	kad. nr.	NOU-C(gender=n,number=sg,wf=abbr)	kadastraal nummer
942261	r.	ADV(type=reg,wf=abbr)	recto
944775	b2a	AA(degree=pos,wf=abbr)	business-to-administration
901476	ZAP	NOU-C(gender=n,number=sg,wf=abbr)	zelfstandig academisch personeel
198294	e.a.	RES(type=oth,wf=abbr)	en andere
947686	PBL	NOU-P(gender=n,number=sg,wf=abbr)	Planbureau voor de Leefomgeving
947796	m/v/x	NOU-C(gender=m/f/n,number=sg,wf=abbr)	man of vrouw of iemand van een niet nader gespecificeerd geslacht
947797	m/v/x	AA(degree=pos,wf=abbr)	mannelijk of vrouwelijk of van een niet nader gespecificeerd geslacht
947613	fasc.	NOU-C(gender=m/n,number=sg,wf=abbr)	fascikel
947615	fasc.	NOU-C(gender=m/n,number=sg,wf=abbr)	fasciculum
947804	SCEN	NOU-P(gender=m/f/n,number=sg,wf=abbr)	Steun en Consultatie bij Euthanasie in Nederland
947805	LEIF	NOU-P(gender=n,number=sg,wf=abbr)	LevensEinde InformatieForum
602497	RMR	NOU-C(gender=m,number=sg,wf=abbr)	Rijksministerraad
602924	RST	NOU-C(gender=n,number=sg,wf=abbr)	recherchesamenwerkingsteam
101974	AMS	NOU-P(gender=m/f,number=sg,wf=abbr)	Algemene Middelbare School
102055	SOS	NOU-C(gender=n,number=sg,wf=abbr)	Save Our Souls
902013	HSV	NOU-P(gender=f,number=sg,wf=abbr)	Haagse Scheidsrechtersvereniging
925295	TU	NOU-C(gender=f,number=sg,wf=abbr)	Technische Universiteit
805767	mvv	NOU-C(gender=m/f,number=sg,wf=abbr)	machtiging tot voorlopig verblijf
807862	rup	NOU-C(gender=m,number=sg,wf=abbr)	rural professional
902017	Walvis	NOU-P(gender=m/f,number=sg,wf=abbr)	Wet administratieve lastenverlichting en vereenvoudiging in de sociale verzekeringen
926657	ki	NOU-C(gender=n,number=sg,wf=abbr)	kadastraal inkomen
902026	LR	NOU-P(gender=f,number=sg,wf=abbr)	Luchtvaart- en Ruimtevaarttechniek
925922	GPV	NOU-P(gender=n,number=sg,wf=abbr)	Gereformeerd Politiek Verbond
925582	ABP	NOU-P(gender=n,number=sg,wf=abbr)	Algemeen Burgerlijk Pensioenfonds
902032	ND	NOU-P(gender=n,number=sg,wf=abbr)	Nederlands Dagblad
936875	BZ	NOU-P(gender=n,number=sg,wf=abbr)	(ministerie van) Buitenlandse Zaken
939961	KDW	NOU-C(gender=f,number=sg,wf=abbr)	kritische depositiewaarde
942774	romo	NOU-C(gender=m/f,number=sg,wf=abbr)	relief of missing out
939520	HFV	NOU-C(gender=n,number=sg,wf=abbr)	hepatitis F-virus
926232	red.	NOU-C(gender=m,number=sg,wf=abbr)	redacteur
926144	opp.	NOU-C(gender=f,number=sg,wf=abbr)	oppervlakte
926154	pag.	NOU-C(gender=m/f,number=sg,wf=abbr)	pagina
925961	JH	NOU-C(gender=m,number=sg,wf=abbr)	jeugdherberg
925714	Chr.	NOU-P(gender=m,number=sg,wf=abbr)	Christus
902033	ND	NOU-P(gender=f,number=sg,wf=abbr)	Nea Dimokratia
901861	TM	NOU-C(gender=n,number=sg,wf=abbr)	timemanagement
902073	WAM	NOU-C(gender=f,number=sg,wf=abbr)	Warren Abstract Machine
937415	gen.	NOU-C(gender=m,number=sg,wf=abbr)	genitief
902052	TM	NOU-C(gender=n,number=sg,wf=abbr)	trafficmanagement
216103	hbo	NOU-C(gender=m/f,number=sg,wf=abbr)	school voor hoger beroepsonderwijs
216104	mbo	NOU-C(gender=m/f,number=sg,wf=abbr)	school voor middelbaar beroepsonderwijs
944742	IPA	NOU-C(gender=n,number=sg,wf=abbr)	International Phonetic Alphabet
944743	IPA	NOU-C(gender=m/f,number=sg,wf=abbr)	India pale ale
902104	md	NOU-C(gender=m,number=sg,wf=abbr)	minidisc
905578	rvb	NOU-C(gender=m,number=sg,wf=abbr)	raad van bestuur
926390	TNT	NOU-C(gender=n,number=sg,wf=abbr)	trinitrotolueen
902107	ulv	NOU-C(gender=n,number=sg,wf=abbr)	ultralightvliegtuig
945100	uhd	AA(degree=pos,wf=abbr)	ultrahigh-definition
939188	zon	NOU-C(gender=m,number=sg,wf=abbr)	zondag
197656	b2c	AA(degree=pos,wf=abbr)	business-to-consumer
310004	b2b	AA(degree=pos,wf=abbr)	business-to-business
940071	d.i.	INT(type=form,wf=abbr)	dit is
940097	h.g.	INT(type=form,wf=abbr)	hartelijk gefeliciteerd
938519	r.	NOU-C(gender=m,number=sg,wf=abbr)	regel
938563	resp.	AA(degree=pos,wf=abbr)	respectievelijk
942165	resp.	CONJ(type=coor,wf=abbr)	respectievelijk
941923	c.	ADV(type=reg,wf=abbr)	circa (ongeveer)
942023	ca.	ADP(type=pre,wf=abbr)	circa (rond)
942024	c.	ADP(type=pre,wf=abbr)	circa (rond)
942153	fr.	NOU-C(gender=m,number=sg,wf=abbr)	frank
939231	vrl.	AA(degree=pos,wf=abbr)	vrouwelijk
936352	p.	ADP(type=pre,wf=abbr)	per
938961	tr.	AA(degree=pos,wf=abbr)	transititef
938203	vm.	NOU-C(gender=m,number=sg,wf=abbr)	voormiddag
938471	prep.	NOU-C(gender=f,number=sg,wf=abbr)	prepositie
938709	sem.	NOU-C(gender=n,number=sg,wf=abbr)	semester
938816	Stbl.	NOU-P(gender=n,number=sg,wf=abbr)	Staatsblad
938951	toek.	AA(degree=pos,wf=abbr)	toekomend
938704	sec.	NOU-C(gender=f,number=sg,wf=abbr)	seconde
938372	overdr.	AA(degree=pos,wf=abbr)	overdrachtelijk
938373	overg.	AA(degree=pos,wf=abbr)	overgankelijk
938279	ong.	ADV(type=reg,wf=abbr)	ongeveer
938298	onoverg.	AA(degree=pos,wf=abbr)	onovergankelijk
942155	nom.	NOU-C(gender=m,number=sg,wf=abbr)	nominatief
938072	milj.	NOU-C(gender=n,number=sg,wf=abbr)	miljoen
938073	mln.	NOU-C(gender=n,number=sg,wf=abbr)	miljoen
938105	mnl.	AA(degree=pos,wf=abbr)	mannelijk
938067	mil.	AA(degree=pos,wf=abbr)	militair
938104	mld.	NOU-C(gender=n,number=sg,wf=abbr)	miljard
937699	int.	AA(degree=pos,wf=abbr)	internationaal
35751	ir.	NOU-C(gender=m,number=sg,wf=abbr)	ingenieur (NL: wetenschappelijk opgeleid ingenieur; BE: bio-ingenieur of burgerlijk ingenieur)
937286	enk.	NOU-C(gender=n,number=sg,wf=abbr)	enkelvoud
939101	verw.	AA(degree=pos,wf=abbr)	verwacht
936868	bijg.	AA(degree=pos,wf=abbr)	bijgaand
937153	deelw.	NOU-C(gender=n,number=sg,wf=abbr)	deelwoord
936607	aanget.	AA(degree=pos,wf=abbr)	aangetekend
936641	act.	AA(degree=pos,wf=abbr)	actief
936684	alg.	AA(degree=pos,wf=abbr)	algemeen
937825	kol.	NOU-C(gender=m/f,number=sg,wf=abbr)	kolom
937835	kon.	AA(degree=pos,wf=abbr)	koninklijk
944774	b2a	NOU-C(gender=f,number=sg,wf=abbr)	business-to-administration
947619	vop	NOU-C(gender=m/f,number=sg,wf=abbr)	voetgangersoversteekplaats
939380	zelfst.	AA(degree=pos,wf=abbr)	zelfstandig
936682	ALECSO	NOU-P(gender=f,number=sg,wf=abbr)	Arab League Educational, Cultural and Scientific Organization
194065	zkt.	RES(type=oth,wf=abbr)	zoekt
942148	aka	NOU-C(gender=m,number=sg,wf=abbr)	arbeidsmarktgekwalificeerd assistent
936863	b.g.	NOU-C(gender=m,number=sg,wf=abbr)	begane grond
925977	KGB	NOU-P(gender=m/f,number=sg,wf=abbr)	Komitet Gosudarstvennoj Bezopasnosti
942424	LLM	NOU-C(gender=n,number=sg,wf=abbr)	large language model
926100	O.T.	NOU-P(gender=n,number=sg,wf=abbr)	Oude Testament
944864	CO₂	NOU-C(gender=m/n,number=sg,wf=abbr)	kooldioxide; koolstofdioxide
942594	bo	NOU-C(gender=n,number=sg,wf=abbr)	bijzonder onderwijs
903117	DigiD	NOU-C(gender=m/f,number=sg,wf=abbr)	inlogcode
938175	N.Br.	NOU-C(gender=f,number=sg,wf=abbr)	noorderbreedte
944707	PTSS	NOU-C(gender=f,number=sg,wf=abbr)	posttraumatische stressstoornis; posttraumatisch stresssyndroom
925648	AWW	NOU-P(gender=m/f,number=sg,wf=abbr)	Algemene Weduwen- en Wezenwet
925647	AVP	NOU-P(gender=f,number=sg,wf=abbr)	Arubaanse Volkspartij
939493	ufo	NOU-C(gender=m,number=sg,wf=abbr)	unidentified floating object
926653	ki	NOU-C(gender=f,number=sg,wf=abbr)	kunstmatige intelligentie
168819	Bibob	NOU-P(gender=f,number=sg,wf=abbr)	Bevordering integriteitsbeoordelingen door het openbaar bestuur
215846	EK	NOU-C(gender=n,number=sg,wf=abbr)	Europees kampioenschap
148223	WK	NOU-C(gender=n,number=sg,wf=abbr)	wereldkampioenschap
899035	aba	NOU-C(gender=m,number=sg,wf=abbr)	academische bacheloropleiding
199321	yolo	INT(type=expr,wf=abbr)	you only live once
808165	MMA	NOU-C(gender=m,number=sg,wf=abbr)	mixed martial arts
193709	z.pl.	ADV(type=reg,wf=abbr)	zonder plaats (van uitgave)
